n_samples,gyro_mean_x,gyro_mean_y,gyro_mean_z,acce_mean_x,acce_mean_y,acce_mean_z,gyro_std_x,gyro_std_y,gyro_std_z,acce_std_x,acce_std_y,acce_std_z,gyro_variance_x,gyro_variance_y,gyro_variance_z,acce_variance_x,acce_variance_y,acce_variance_z,label
10,7.091412427800002,7.81841959,7.483384691,0.14367675022999998,1.2442871190000002,1.01120604,3.531295238688739,2.5725837283218116,2.4905611959220146,0.1259162270860771,1.7561205760783776,0.12690042064822482,12.470046062785759,6.618187039226153,6.202895070632496,0.015854896243592535,3.0839594777258528,0.016103716760696402,line
11,2.663267617272727,8.527552363636364,2.3142022,1.6038484454545454,2.510919636363637,0.9950950363636363,3.9656490555572548,0.3905386576750052,3.1057835039104424,1.783955649194169,1.7943395707228795,0.16080368517837504,15.726372431842146,0.1525204431385949,9.645891173162225,3.1824977582917895,3.219654495061967,0.025857825166945955,line
11,5.642263105454545,7.099605654545456,8.321614727272726,1.8996803245454545,1.5189097672727272,1.0224610454545453,4.165534168058397,3.26776684926826,0.5450916521985656,1.8714433525851857,1.8165993921726313,0.126425163817237,17.351674905261955,10.678300181176612,0.29712490929656205,3.5023002219352795,3.3000333516419733,0.01598332204621521,line
11,3.3667389296363637,7.60682786090909,8.912930727272729,0.6199839975454545,3.6222699727272727,1.0087446090909091,4.35168300096814,2.4124010332658097,0.14900291887079423,1.081860234292883,1.1253908230694178,0.34652789586129074,18.937144940915076,5.819678745301946,0.022201869832016483,1.1704215665442517,1.2665045046488617,0.12008158261005354,line
10,7.230769329999999,2.91745462,7.331398640000001,0.085888663,2.7797607159999997,1.06772462,3.540266773980794,4.023018391945032,2.4478763795783167,0.03631345020666724,1.7140711510048607,0.19983197503465655,12.533488830952379,16.184676981927996,5.9920987696974475,0.001318666665912101,2.938039910707128,0.0399328182462516,line
11,3.4922442000000005,7.635575227272727,2.052676490909091,0.57612752,3.2013273763636363,0.9958052272727272,4.223953504889484,2.386998165170119,3.2375257250767246,1.0845663077828027,1.4880723009339345,0.22202961295422277,17.841783211468154,5.697760240525516,10.481572820533572,1.1762840759776212,2.214359172806814,0.049297149028601966,line
10,8.00093679,1.0904055629999998,7.12948256,0.8648437401000002,1.993896431,1.0907226399999999,2.6341668075551286,2.6344728142069624,2.394951180573279,1.5549913398032023,1.8131911191444605,0.2504002933931676,6.938834770025179,6.940447008795553,5.735791157329341,2.417998066862958,3.2876620345443412,0.06270030693138443,line
9,7.243682944444444,8.024117933333333,3.1299922144444445,0.9116753812555554,1.0265026555555556,0.6949598677777779,2.5520928653885275,2.7449096011650838,4.216410585386843,1.6345809858760847,0.3726651503277294,1.1756527177884746,6.513177993567025,7.534528718568258,17.77811822456222,2.6718549993876333,0.13887931426878916,1.3821593128434264,line
11,5.793731859999999,8.13750772909091,6.540699335909091,1.2081631918181817,3.243141890909091,0.9834429181818181,4.216672907766861,2.5729000036494907,3.959438050778862,1.6178200627774924,1.4712486817602006,0.058160435607250434,17.780330411095033,6.619814428779549,15.677149677955516,2.6173417555253695,2.1645726835811283,0.0033826362700251243,lineZ
11,5.755244889999999,5.705365530545453,8.99251109090909,1.5770153090909091,2.9177911145454543,1.0000000000000002,4.277570369259758,4.250928705301574,0.22067737466119017,1.7140549840346335,1.7422075545518767,0.06343819801544866,18.29760826396906,18.07039485755691,0.048698503687355295,2.937984488293968,3.0352871631376304,0.004024404967447274,lineZ
9,4.992043358888889,6.0079099622222225,7.031313208888888,1.4821235155555554,2.2059191290333335,1.0611165333333334,4.370960200522629,4.165485663480154,3.717744596475922,1.6275032516641037,1.873791268200622,0.24311357111405543,19.10529307455282,17.3512708126587,13.821624884625917,2.6487668341772306,3.5110937167848952,0.05910420845982889,lineZ
8,4.589895124999999,5.7209615750000005,3.4168706012499994,1.1864929275,2.9517820887500004,1.0903320625,4.416075760250734,4.327577132856496,4.093415639711281,1.4692756899480637,1.6546592541952312,0.2746779094251253,19.50172512027409,18.727923840822452,16.75605159943291,2.1587710530723587,2.7378972474939185,0.07544795392615734,lineZ
8,4.3413111849999995,6.74986011375,7.738077118749999,1.2122192550000002,2.5127258500000003,1.0441283125,4.2481852534125375,3.7339030198225585,2.921910098457978,1.4564289459090038,1.8700529314026166,0.14442293126250275,18.04707794731175,13.942031761440022,8.53755862347071,2.1211852744816118,3.49709796624752,0.020857983074453593,lineZ
11,3.3375969636363636,8.139974699090908,6.479618643636363,1.251664551818182,0.7559924936363637,1.0116965818181818,4.243679583278364,2.5678414554645914,3.879865797150128,1.5679778991098894,1.4970501912162062,0.13609534474145035,18.008816405533626,6.593809740402512,15.053358603895397,2.4585546920970627,2.2411592750204794,0.01852194286029422,lineZ
9,6.083667386111112,6.976876551111111,8.917280666666667,1.0803223,2.6556802966666666,1.0025770666666667,4.210522626265479,3.6080318648092926,0.17788934223462252,1.4343759134120013,1.818830249612658,0.052961420373702245,17.72850078629354,13.017893937479222,0.03164461808066666,2.057434260976513,3.308143476906044,0.002804912048000003,lineZ
12,4.527074461833333,6.782867120833333,6.019195809166667,0.8456624366666667,2.963338225833333,0.9745890499999997,4.488488980257831,3.870847776903567,4.177199195113178,1.3606276909780024,1.6687389010832445,0.045666062167571436,20.146533325895984,14.983462511959287,17.44899311565418,1.8513077134561307,2.784689519988514,0.002085389233892499,lineZ
11,3.3527272579090903,8.953286454545454,6.597190199636364,0.9413396181818182,2.519242677272727,1.006658390909091,4.285013128711993,0.16822650658635202,3.960530614723469,1.4011391886029736,1.8469228880796662,0.12755246804318646,18.361337513234147,0.02830015751824794,15.685802750161857,1.9631910258389995,3.4111241545125353,0.016269632103908103,lineZ
8,2.34846164,7.684003473750001,4.5739686625000004,1.6679382999999999,2.5282593025,0.9825134624999999,3.862972095245477,2.880766979292913,4.166487485952602,1.599552499303868,1.7687585240698052,0.08968514218202388,14.922553408645229,8.298818388984415,17.359617970599633,2.55856819802925,3.128506716469596,0.008043424728209838,lineZ
8,5.462867185,6.765401824999999,4.54087404375,1.2082824625,2.05191033625,1.0730591125,4.139466052648819,3.8415266047699617,4.378302914814158,1.4993065587214192,1.906051600871202,0.2864835985559489,17.135179201031995,14.757326655155428,19.169536413870155,2.2479201570250646,3.6330327051836724,0.0820728522415661,lineZ
9,6.009417269222222,7.0627039966666665,7.014141317222222,1.8784993222222224,3.795762555555555,1.0121257222222222,4.153133690493853,3.707570491098788,3.724847108862112,1.8028190506246042,0.09819250776704012,0.11189210719600254,17.24851945111509,13.746078946466508,13.874485984398433,3.2501565292949994,0.009641768581580236,0.012519843652761722,lineZ
8,2.34372389,7.860070007499999,4.513688815625001,1.5765381825000002,2.04162595,1.05688475,3.798692120301627,2.9678696331877523,4.383325815400256,1.7352376880292473,1.8844047294832968,0.15077291571711415,14.430061824841669,8.808250159598003,19.213545203954318,3.0110498339570873,3.5509811844990176,0.022732472113840007,lineZ
8,5.57026241875,5.66676565375,7.9180418999999995,1.14550778,1.9852294775000003,1.1011657625,4.281692281814033,4.269754383609505,2.866046623417119,1.4984009723908627,1.9539117208372965,0.23676394936696935,18.33288879614586,18.230802496352585,8.214223247600671,2.2452054740618825,3.8177710128253652,0.05605716771984482,lineZ
9,5.07505819,6.996379188888889,8.918259333333333,1.4541285955555554,2.6432291200666667,0.9657932333333333,4.236641329647671,3.4688835881307942,0.08615673890196988,1.6585235531694755,1.8346186423828568,0.08984896433625587,17.949129756078783,12.033153348003175,0.00742298365822221,2.7507003764179023,3.365825562978716,0.00807283639229778,lineZ
9,5.027816674444444,6.026837693333333,6.007179624444444,2.2655707111111116,2.2267252211111113,1.0840115333333333,4.327193355818273,4.150280463375749,4.179601283101131,1.719095652374174,1.923143215830712,0.25816267238143126,18.72460233863781,17.224827924678422,17.46906688570062,2.955289862011787,3.6984798285956924,0.06664796541112222,lineZ
8,6.773059290000001,4.6551747,5.612377882499999,2.05026248875,3.871063,1.0649721375,3.828808850939021,4.45527031384403,4.229505977434897,1.8092223344989613,0.061608842461938894,0.10531853031225008,14.659777217028985,19.849433569419887,17.888720813157523,3.2732854556498716,0.0037956494695000047,0.011091992827132338,lineZ
10,4.557314548,3.650559341199999,8.9439581,2.38122569,3.9335206000000005,1.1148863400000002,4.496043448517834,4.419622394238039,0.10750125175406086,1.7627645901265607,0.04169578486897687,0.30506176867217955,20.214406690960136,19.53306210765038,0.011556519128689973,3.1073390002040613,0.0017385384758400002,0.09306268270539837,lineZ
9,5.063496560999999,6.099005574444444,7.83249395,2.19902877,3.028944204888889,1.090115088888889,4.442161062080362,4.1218927105164,2.74112121760165,1.7664907082722112,1.6148537373294651,0.2161704831532405,19.732794901462928,16.989999517008236,7.513745529585953,3.1204894224120587,2.607752592966941,0.046729677786705434,lineZ
9,4.996083904444443,5.092385475555555,6.070986600000001,2.136257547777778,3.0294868366666665,1.0965982222222224,4.393179857767145,4.391687556877737,4.157318502766049,1.7509670597297233,1.5816152017071607,0.27620953191812664,19.300029262690956,19.286919597234743,17.283297133440946,3.0658856442585525,2.501506646271183,0.07629170552243061,lineZ
8,6.6896679,3.5042482637499996,7.862220349999999,2.0155638675,2.9599608575000005,1.0870362374999998,3.8256574380705892,4.207703441158063,2.842644453422369,1.7697109187439937,1.6596281519690204,0.18723058682597069,14.635654833464825,17.70476824873341,8.080627488572958,3.13187673592171,2.7543656028081056,0.03505529264319735,lineZ
9,3.060528328888889,5.027101685555556,8.729976777777779,2.6118434755555553,3.5030381877777774,1.0445691666666665,4.177233081426876,4.382403617179785,0.2344327443292177,1.6235856386850893,1.2157989913197338,0.10217961373957574,17.44927621656707,19.205461463870463,0.05495871161372836,2.636030326144469,1.478167187294082,0.010440673463968896,lineZ
9,6.889137500888889,3.1347008642222223,5.971484065555555,2.6382649,2.6583659833333337,1.042209211111111,3.6665227018164273,4.224442728346582,4.131909634524416,1.690283213284927,1.7934347473708072,0.14230525675403596,13.443388722935232,17.845916365080317,17.072677227875698,2.857057341112818,3.216408193076991,0.0202507860998321,lineZ
9,3.072680746666667,4.969355096666667,6.997824581111112,2.1396212755555557,3.466417085555556,1.0654839111111112,4.116034244067247,4.363287415408032,3.6523583240255406,1.7751701352071583,1.2228139754162757,0.1994175355528832,16.941737898334235,19.038277069458104,13.339721327078655,3.1512290089314003,1.4952740184733562,0.03976735348598543,lineZ
8,4.47569921,4.57454534625,7.818479103749999,1.96759021,2.52246090125,1.0779725375,4.368375695377843,4.366894376340525,2.947746156061617,1.7412356318192335,1.8395052204499516,0.23263901472355156,19.08270621596785,19.069766494114504,8.68920740057604,3.031901525516925,3.383779456062625,0.05412091117154484,lineZ
9,4.068671265222223,7.178818877777778,5.026744292222222,1.8846299777777777,3.0190157488888887,1.0211589333333333,4.266448169463814,3.501458202188614,4.370363569759939,1.811079522069746,1.5775073972084948,0.14730713539934928,18.20257998272113,12.26020954167392,19.100077731884838,3.2800090352603792,2.48852958824752,0.02169939213956222,lineZ
9,4.087505671333334,2.1351515444444447,2.2934109866666663,1.1040581477777778,2.6057128933333336,1.048122822222222,4.457144383751479,3.6953210816783737,3.6684565722617206,1.5420856713137545,1.8036585113778318,0.16425401495655564,19.866136057607353,13.655397896696625,13.457573622570212,2.378028217671193,3.2531840256656963,0.0269793814293484,lineZ
9,7.0548562155555565,4.243947111111112,7.7836055277777785,1.0204806645555555,3.066379034444444,1.0304091222222223,3.669902406382401,4.299168755885581,2.7543757555708224,1.5396966594679264,1.6032331175878574,0.1323728534272104,13.468183672371339,18.48285199158277,7.586585802876339,2.3706658031766916,2.570356429330481,0.017522572324461725,lineZ
9,4.854001610777778,3.2275058044444447,5.039363022222222,1.0497504933333335,2.6046549744444447,1.0032281,4.26747286009285,4.1073071982343965,4.38026495374243,1.519779412628815,1.8030446796667383,0.09503591882496032,18.211324611629053,16.86997242066809,19.186721064984177,2.3097294630503864,3.2509701168745306,0.009031825866904446,lineZ
10,3.6348113189999998,1.9358182400000004,7.845985913,0.999755803,3.9154785,1.0177002300000002,4.310883073782455,3.5763634914262585,2.607912082989225,1.4758755661066514,0.030065623633146178,0.10365741631370184,18.58371287582407,12.790375822806617,6.801205432601199,2.178208686630629,0.000903941724449998,0.010744859956832102,lineZ
9,4.9606992000000005,6.0804974777777785,5.025609966666667,1.8312717444444442,2.215006628888889,1.0764160666666667,4.287829247227366,4.056666280878962,4.360836156004745,1.7921153279107735,1.9037159179987582,0.20586272734785077,18.3854796533784,16.456541314420345,19.01689197951824,3.211677348532739,3.6241342964418544,0.04237946251109555,lineZ
10,5.479524569,6.39672739,5.461762163,2.4327148299999997,2.3411865483,1.0822019799999998,4.3221851137843466,3.9702933816487036,4.306202436052177,1.769567484988063,1.8815595280863642,0.18149018334141825,18.681284157819007,15.763229536363497,18.543379420261708,3.131369083926978,3.540266257732582,0.03293868664930161,lineZ
9,4.977560302222223,4.117295966666666,7.842082377777779,1.8499077322222222,3.0839028977777776,1.0292969222222221,4.344347226831724,4.353958770499427,2.720534306262697,1.7830928813990468,1.6005227996960545,0.13138015645782178,18.873352827280492,18.956956975208886,7.401306911552254,3.179420223695955,2.5616732323468963,0.017260745510881727,lineZ
9,3.074669796666667,4.0540015488888885,8.680435111111112,1.448947471111111,3.073350673611111,1.0343967111111112,4.136634797467163,4.441931116668151,0.21764327923178667,1.7035743488991024,1.613235729260769,0.09994306970036544,17.111747447616196,19.73075204522477,0.04736859699476546,2.9021655622270006,2.6025295181635255,0.009988617181132104,lineZ
9,3.923558584111111,6.0902099611111105,7.901833788888889,1.427110347777778,3.0495877052222222,1.0890571666666669,4.158662249700982,4.082856626764957,2.767960945855936,1.6715239913463977,1.5881055622379443,0.3126779014366595,17.294471707088036,16.669718234718523,7.66160779778369,2.793992453646592,2.522079276811097,0.09776747004683337,lineZ
9,7.833737357777778,4.01403283411111,8.915649000000002,1.8451877244444443,2.6656358655555557,1.0477159888888887,2.758288018769734,4.397523846409303,0.13348470776251634,1.7936120545421124,1.7594405889674791,0.11271046942924598,7.608152794488664,19.338215979738475,0.017818167206444385,3.2170442021987777,3.0956311861062296,0.012703649918960992,lineZ
9,5.102937227111111,3.9906138599999994,7.818244200000001,2.2595757111111108,1.782172269333333,1.0805934666666668,4.436774512158966,4.395999708736137,2.7237976716847885,1.7593388200210311,1.9644760064053082,0.23023828815748934,19.684968071743427,19.3248134392082,7.419073756275474,3.0952730836329945,3.8591659797421483,0.05300966933369109,lineZ
10,4.5334404500000005,5.47966415,8.8453844,2.035327091,2.7659912040000005,1.10297847,4.242878596775549,4.222889278288328,0.2460657260961795,1.7854966829936163,1.768705101704348,0.27576422563729347,18.002018786976052,17.832793856682514,0.060548341559240035,3.1879984049812062,3.128317736794988,0.0760459081413361,lineZ
8,5.63708046875,6.819947437500001,5.591136327499999,2.077941965,2.02844227375,1.0630799,4.209108529867896,3.765748054279375,4.209135477223364,1.7566881575986857,1.9081463260093177,0.09807916092168867,17.716594616206677,14.1808584083089,17.716821465620356,3.085953283047465,3.641022401462857,0.009619521807102502,lineZ
8,4.388234237375,4.7483740375,7.62402099625,2.157318025,2.9577330975000002,0.9985961999999999,4.26541664651846,4.267568190901497,2.8505586007343715,1.7429016316487822,1.6788339819979174,0.0729467410961415,18.193779168396787,18.212138263994273,8.125684336220697,3.037706097603987,2.818483539110984,0.0053212270365475,lineZ
10,5.480797311,6.36548231808,3.646097898,1.35461421,2.0104736020000002,1.01052241,4.299975359359874,4.116570608340927,4.386241637764993,1.674031821591668,1.9368514214264243,0.05951312917912229,18.489788091102078,16.946153573456392,19.239115704863327,2.8023825397015187,3.7513934286815607,0.0035418125446908975,lineZ
9,3.9893551277777783,4.063123506666667,7.755415557777779,1.42607966,3.0645887122222226,0.9974229333333332,4.240009356747262,4.367437515387943,2.719625994185333,1.6959258790818594,1.6167897784295022,0.07430517669473344,17.977679345304324,19.07451045081801,7.3963655482485615,2.876164587339578,2.614009187634119,0.005521259283635557,lineZ
8,5.631083895,3.503076874375,8.852605,1.5816649625,2.906799405,0.9737852875,4.22871269053125,4.276298143159796,0.17774677013661874,1.6769290580781904,1.664135837666622,0.10137521676862692,17.88201101906004,18.286725809191918,0.03159391429399998,2.812091065827007,2.7693480862063895,0.010276934574886095,lineZ
8,3.47243021625,6.818968699999999,8.88435275,1.563720709375,2.4866942375,1.0334777625,4.360142732271808,3.786284287636167,0.22082729133179504,1.6971156435861883,1.8796283087370727,0.11752931748673325,19.01084464578267,14.335948706800519,0.048764692596937484,2.880201507704962,3.533002579005788,0.013813140468897341,lineZ
9,4.95108006,3.18309249,6.060171,2.3176812111111107,2.5997450515555554,1.1140137111111112,4.240701964705862,4.114971498431945,4.151462011966477,1.7758247420666025,1.8141098974064782,0.30307702047516805,17.983553153460164,16.93299043290725,17.234636836800753,3.153553514535915,3.2909947198681433,0.09185568034010543,lineZ
11,6.472396704545455,3.3543166418181816,8.820902818181818,2.5533780818181824,1.8195134719090909,1.0742187545454545,3.8930064043625348,4.263361131950663,0.1698599225692735,1.76191646359712,1.9231756492822472,0.23479472071299898,15.155498864407713,18.176248141427635,0.02885239329523959,3.104349624694582,3.6986045779921928,0.05512856087469519,lineZ
11,6.51918645,5.696872187272727,8.737965454545455,1.8254838772727273,2.8495650018181817,1.0227938363636364,3.8866728280069434,4.132219133296637,0.2602228968957064,1.775450085162616,1.70532776099285,0.12519031516074217,15.10622567196749,17.07523496558281,0.06771595606879342,3.1522230049039406,2.9081427724128877,0.01567261501004595,lineZ
10,7.024573348000001,5.467048904,5.36113296,2.316333074,2.407812533,1.0510010100000002,3.5119620561904292,4.354657168585091,4.227866184120288,1.7579324121214228,1.8467354765128445,0.19579323244852184,12.333877484121308,18.963039055909526,17.874852470827843,3.090326365587044,3.410431920211123,0.03833498987264091,lineZ
8,5.592552400000001,5.605612002537501,7.387430115000001,1.509033085,2.98248290275,1.0027161375,4.143944769177174,4.199900375918536,2.770868828656377,1.6740160317005561,1.6629949508937614,0.07429202966906913,17.172278249990857,17.639163167640657,7.677714065619561,2.802329674390477,2.765552206698144,0.005519305672349848,lineZ
9,4.034187972888889,6.1417403777777775,5.995959457777778,2.6382920866666666,2.224500952222222,1.0910915666666667,4.428769995702176,4.086849642230459,4.1576570779219955,1.674335179420674,1.8906773046272245,0.29319665033984355,19.61400367483185,16.702339998199232,17.28611237759487,2.8033982930456602,3.5746606702324666,0.08596427577050447,lineZ
9,4.1367210666666665,5.938648033333332,4.98410257888889,2.1910806688888886,1.0155164444444447,1.8030599377777778,4.240085202775672,4.129432687027523,4.229848955466352,1.9080648611365971,0.120251672136899,1.7483366645025047,17.978322526797218,17.052214316691348,17.891622186059784,3.640711514304222,0.014460464651720252,3.0566810924437435,lineZ
9,3.1114684722222226,6.126060266666666,8.664677222222222,2.6487901477777775,1.803710822111111,1.0524901777777778,4.127321001046152,4.12912946926128,0.34481993409081674,1.711663522572143,1.9133024817014572,0.06677580574094809,17.03477864567661,17.04971017392194,0.11890078694639519,2.929792014504077,3.660726386484955,0.004459008232352836,lineZ
10,4.567412620300001,4.602167678000001,6.228182074799999,2.3306396140000003,2.7385497469999995,1.07619626,4.369227823895352,4.465910517568305,4.021191376089841,1.746472151685006,1.753790338212596,0.20739865212947842,19.09015177710132,19.944356750927206,16.16998008313931,3.050164976611254,3.0757805504078517,0.0430142009051244,lineZ
10,4.5387552620000005,4.5742238550000005,7.8627134489,2.396826112,2.7330079839999994,1.0342039800000002,4.41452509467599,4.261421244264293,2.6275354628732166,1.7594417949890575,1.7628124720190457,0.0855102211879352,19.48803181152406,18.159711021067036,6.903942608656368,3.0956354299543163,3.107507811505899,0.007311997927609603,lineZ
9,3.9754312555555558,2.124428892222222,7.7784150655555555,2.2023111188888884,3.088975592222222,1.0043130666666664,4.321794517516494,3.701119765655767,2.7404761344069146,1.7885505993888873,1.6233128367309637,0.061482314597957506,18.677907851635624,13.698287519727801,7.510209443253864,3.1989132465743477,2.635144565895528,0.0037800750083222187,lineZ
9,3.0808080066666665,4.051763818888889,8.698368444444444,2.180040315555556,2.2157388837777776,1.0510525333333334,4.1238726131336625,4.430685444451281,0.31152226967376084,1.7723781743992288,1.9116034880854502,0.12325662768236399,17.006325329353864,19.63097350767244,0.09704612450269137,3.141324393086743,3.65422789566046,0.015192196267628898,lineZ
9,4.0791762544444445,5.142424222222222,6.936534685555555,2.1599392395555554,3.4835071455555555,1.0176594444444444,4.387768288656296,4.389633223420119,3.6593719061690604,1.781082662687028,1.2230204107248837,0.09416694345396619,19.252510554937796,19.268879836153705,13.391002747659382,3.1722554513243133,1.495778925049663,0.008867413239462465,lineZ
9,3.973535494444444,4.087645566666667,8.84230011111111,1.4786241855555555,3.0512421634777778,0.9905056555555554,4.264264767501663,4.326166882338991,0.17281122497585155,1.7177175353778305,1.6288845462944086,0.08055410779239709,18.18395400735601,18.715719893846668,0.029863719477654378,2.950553531344488,2.6532648651567414,0.00648896428222913,lineZ
9,5.077576002222222,4.214809644444445,8.51306888888889,1.8821615766666666,1.7935656023666668,1.0513779777777779,4.417743131370272,4.339260274747999,0.3703195659107428,1.8005571267873024,1.931787000701397,0.05858221491387174,19.516454374769214,18.829179732006082,0.13713658089632097,3.242005966824546,3.7318010160788995,0.003431875904215057,lineZ
9,3.9674591677777773,4.129821302222222,7.955742222222223,1.4483507828888886,2.1980793624333335,1.0463054222222221,4.297773792424732,4.371083878047165,2.7510174099702653,1.7173549957424206,1.9241375206706306,0.1719838210245615,18.470859570852863,19.106374268923844,7.568096789959507,2.9493081814014497,3.702305198452521,0.0295784346942084,lineZ
8,3.467937,2.3833217475,6.7774128375,2.0969848887499998,3.4103088281250002,1.0790100624999999,4.254295471338178,3.868706473697315,3.8501527526620967,1.8045139335194198,1.2863655550801916,0.1899781739417514,18.099029957448533,14.966889779627515,14.823676218831519,3.256270536265729,1.6547363412967693,0.03609170657424235,lineZ
8,5.598094325,1.27594404755,6.69751774375,1.1581420812499998,3.4131470468750003,1.054138175,4.215862706130838,2.87283027084418,3.806339714116331,1.576108999579757,1.288610274702757,0.2423081963104981,17.773498356944827,8.253153765078643,14.48822201925919,2.4841195785563026,1.6605164400695152,0.05871326199924688,lineZ
8,5.50367126625,4.71769229,8.813654,1.62927240375,3.4485473125,1.024810825,4.164885205150814,4.324198285371936,0.07117011031851768,1.7701406187024757,1.2657706289327497,0.0918013499440606,17.346268772084137,18.698690811213588,0.005065184602749977,3.1333978099803836,1.6021752850688087,0.008427487851551875,lineZ
8,4.523146853750001,4.62498250125,8.320104875,2.02658065625,2.970703055,1.0782774750000002,4.414875042438722,4.364234175125524,0.4648575816525525,1.7411206956896328,1.6752022243342517,0.11599694088487582,19.49112164034831,19.046539935333556,0.21609257121985948,3.031501276958751,2.8063024924144244,0.013455290294649374,lineZ
7,2.5851948614285716,5.282257738571429,6.484076184285714,1.7502092971428571,3.3645368257142856,1.0098703428571427,3.6555798305314875,4.3097215412075345,3.964475828878521,1.7426299576470092,1.3449317346490477,0.06689699123581948,13.363263897388618,18.573699762748245,15.717068597762037,3.036759169288817,1.8088413708660966,0.004475207436405309,lineZ
8,4.5567831125,3.54222028625,6.6869407,2.0464170875,3.9325563750000003,1.0421143,4.215434457145373,4.22077295324122,3.806887989156434,1.8127432587272414,0.04978574241672393,0.13432454045787764,17.769887662488507,17.814924322812615,14.492396161983518,3.2860381220610586,0.002478620147984384,0.018043082169220005,lineZ
8,5.7050699924999995,4.651136237499999,7.3992132625,2.0387574450000003,1.03109743,1.0285034750000002,4.341634691608159,4.344427336214165,2.74808332072488,1.7872616047718464,1.7096373388738304,0.0977118362148459,18.849791795375477,18.874048879644906,7.551961937646283,3.194304043891636,2.9228598304715927,0.009547602936476872,lineZ
8,6.705472142375001,3.5429894287500003,6.7725700216249995,2.0398559575,2.48156747875,1.0163879374999998,3.858831614673185,4.236565391583597,3.9062617510895765,1.8101707506776228,1.8380619604357809,0.09937232005849185,14.890581430401262,17.94848631716388,15.258880868025404,3.276718146608788,3.378471770401026,0.009874857993807341,lineZ
8,3.4642657375,5.6217831375,8.816311124999999,2.0603637125,1.0165709736250002,1.033660775,4.263189451105926,4.276534064321268,0.10534836608775408,1.7863678068176947,1.7046696352547661,0.15797666505537097,18.174784296020842,18.288743603300183,0.011098278237359453,3.191109941234661,2.9058985653596174,0.024956626702016867,lineZ
8,5.67540211125,5.7719407025,6.704737948000001,1.5599669462499999,2.956695688,1.0252381625,4.31589535984853,4.143575591660818,3.856344340586142,1.777325513794844,1.6918699006345232,0.08107388508422331,18.62695275716207,17.169218683807298,14.871391673170766,3.1588859819861064,2.8624237606730714,0.006572974842649847,lineZ
8,4.5118356637499994,5.717919515624999,8.612552125,2.0628052375,2.967773416625,1.1283264,4.444900833842844,4.172377367959123,0.29013174251555,1.7850173802985771,1.7059246169621682,0.3317197898014339,19.757143422696814,17.408732900657498,0.0841764280151094,3.186287047967995,2.9101787987575203,0.11003801894590749,lineZ
8,5.69232529375,4.6925525625,8.884458125,1.53491205425,2.9733277124999997,1.0610656625000001,4.281186236360854,4.280795407507141,0.1923036554797108,1.7586242219794468,1.6855294437759591,0.06239947477961928,18.328555590405614,18.325209320934235,0.0369806959108593,3.0927591541328145,2.841009505835694,0.003893694452772343,lineZ
7,2.5313287085714284,5.232387664285713,8.642896857142857,1.7366419771428572,2.8412387471428575,1.0729980857142858,3.7701126082958676,4.325780839167765,0.4206713433835524,1.6669754433057138,1.7516453510736592,0.11255849192780272,14.213749079231471,18.712379868510972,0.17696437914412266,2.778807128584281,3.0682614359379627,0.01266941410506123,lineZ
8,3.41763969625,5.732709787499999,7.678408975000001,2.18588255,2.4587402175,1.1046446749999999,4.286530770154645,4.163830429254451,2.830421252728338,1.7413998709489846,1.861447037501309,0.3478667707178955,18.37434604348257,17.3374838435853,8.011284467896255,3.0324735105411404,3.4649850734224,0.12101129016969689,lineZ
9,6.084087074444444,5.997559963333334,7.7847396500000015,1.831217541111111,2.2044541300000002,1.1076661333333335,4.189218333018014,4.112082644137789,2.7467009817913426,1.7812642086630222,1.941214728856849,0.27646202699631084,17.549550241694234,16.90922367221923,7.544366283373525,3.1729021810639026,3.7683146235307703,0.07643125237090889,lineZ
8,3.4910139425,3.50281471875,4.5368706505,1.5686034375,3.4359131075,1.0377809375,4.308172073142772,4.244628084154702,4.446993056607266,1.7424661437476798,1.2874030558551237,0.10243019828416004,18.56034661180729,18.01686757279482,19.775747245513237,3.03618826210691,1.6574066282251108,0.010491945520532342,lineZ
8,5.462028110250001,5.61699305,6.764755203750001,2.00921639125,2.925354045,1.0897827125,4.188635629640197,4.156076533600851,3.869884136349711,1.7645774645971266,1.670203001011486,0.3492722960292744,17.544668437891332,17.272972153147666,14.97600322877115,3.113733628564024,2.789578064587774,0.12199113677356108,lineZ
9,7.091530777777778,5.095695336666666,8.884677333333334,2.7127279555555557,2.6325684566666663,1.1022068555555555,3.5489044816783406,4.362454880679614,0.12183065930307584,1.6913022278955272,1.8312599753695578,0.3313797522724381,12.594723020076612,19.031012585965385,0.01484270954622214,2.8605032260843735,3.353513097390513,0.10981254021614244,lineZ
9,4.012820732222222,6.084832934444445,6.996798762222222,1.7694770433333333,2.6678872277777774,1.129903111111111,4.299774374503533,4.1351466597061926,3.716589609256875,1.7686476141458694,1.7934748262236555,0.31042423938100305,18.488059671637252,17.099437897279284,13.813038323636171,3.128114383023876,3.216551952297971,0.09636320839527429,lineZ
8,3.30251756625,4.547796986250001,6.692185472250001,1.99578873375,2.9360961237499996,1.1849059625000002,4.142911831256486,4.159675845919454,3.851930583157374,1.688868036816444,1.6176990469055599,0.27025269341730873,17.163718441564967,17.30290314312572,14.837369217463106,2.852275245780229,2.616950206359157,0.07303651829930986,lineZ
