n_estimators,max_leaf_nodes,optimal_n_features,accuracy,estimated_memory_usage_kb
43,11,25,0.9443667443667442,24.88671875
43,12,26,0.9457653457653457,27.24609375
43,13,40,0.9512917637917638,29.70703125
43,14,35,0.961052836052836,32.01953125
43,15,31,0.9568764568764568,34.33984375
43,16,28,0.9527195027195028,36.66796875
43,17,30,0.9527097902097902,39.03515625
43,18,24,0.9540986790986792,41.33984375
43,19,27,0.9596639471639472,43.71484375
43,20,25,0.9582750582750584,46.05078125
43,21,26,0.956895881895882,48.41015625
43,22,18,0.955487567987568,50.69921875
43,23,26,0.9596736596736596,53.11328125
43,24,28,0.9582847707847708,55.48046875
43,25,31,0.9582556332556332,57.85546875
43,26,31,0.9596639471639472,60.20703125
43,27,24,0.9582750582750584,62.50390625
43,28,24,0.961052836052836,64.85546875
43,29,28,0.9569055944055944,67.23828125
43,30,24,0.9610431235431236,69.55859375
43,31,25,0.9596639471639472,71.91796875
43,32,28,0.961052836052836,74.23828125
43,33,26,0.9610625485625486,76.62890625
43,34,22,0.9568861693861695,78.89453125
43,35,26,0.9596639471639472,81.16796875
43,36,26,0.9610625485625486,83.35546875
43,37,27,0.9610625485625486,85.22265625
43,38,28,0.970804195804196,88.34765625
43,39,24,0.9638403263403262,90.33984375
43,40,24,0.961052836052836,92.03515625
43,41,30,0.961072261072261,93.77734375
43,42,28,0.9596639471639472,95.67578125
43,43,31,0.9610431235431236,96.62890625
43,44,36,0.968006993006993,97.05078125
43,45,27,0.9638403263403262,98.07421875
43,46,25,0.96520979020979,97.89453125
43,47,25,0.96520979020979,102.21484375
43,48,25,0.96520979020979,99.69921875
43,49,25,0.96520979020979,101.50390625
43,50,25,0.96520979020979,101.94140625
44,10,26,0.944357031857032,23.0625
44,11,36,0.9457750582750584,25.546875
44,12,30,0.9499417249417248,27.90625
44,13,28,0.9527000777000776,30.296875
44,14,31,0.9527195027195028,32.7265625
44,15,31,0.9568861693861692,35.1328125
44,16,36,0.963830613830614,37.578125
44,17,25,0.9554972804972806,39.8984375
44,18,34,0.9554972804972804,42.375
44,19,26,0.9554972804972804,44.71875
44,20,25,0.9610625485625486,47.1171875
44,21,25,0.9596736596736598,49.5234375
44,22,22,0.9554972804972806,51.90625
44,23,30,0.961072261072261,54.375
44,24,25,0.9596639471639472,56.7421875
44,25,26,0.9610625485625486,59.15625
44,26,15,0.956895881895882,61.4765625
44,27,35,0.9638500388500388,64.0390625
44,28,30,0.9596833721833722,66.40625
44,29,22,0.9596542346542346,68.75
44,30,22,0.9624514374514376,71.15625
44,31,25,0.9610625485625486,73.53125
44,32,34,0.9624611499611498,76.0625
44,33,40,0.9680167055167054,78.515625
44,34,29,0.9596736596736596,80.8359375
44,35,27,0.9596736596736596,83.2265625
44,36,27,0.9596736596736596,85.46875
44,37,24,0.9596833721833722,87.9609375
44,38,25,0.966618104118104,89.71875
44,39,24,0.963830613830614,92.2265625
44,40,25,0.9652195027195029,94.2578125
44,41,25,0.9666278166278166,96.0625
44,42,25,0.9652389277389276,97.7578125
44,43,30,0.9680167055167056,98.453125
44,44,29,0.9624514374514376,101.015625
44,45,33,0.9666278166278164,101.7578125
44,46,33,0.9666278166278164,104.109375
44,47,33,0.9666278166278164,105.0390625
44,48,33,0.9666278166278164,105.96875
44,49,30,0.96246114996115,106.9296875
44,50,30,0.96246114996115,104.359375
45,10,29,0.944357031857032,23.60546875
45,11,24,0.9443667443667444,26.02734375
45,12,25,0.947144522144522,28.49609375
45,13,25,0.9540986790986792,30.95703125
45,14,26,0.9513111888111888,33.42578125
45,15,25,0.9499125874125872,35.87890625
45,16,20,0.9499320124320124,38.30078125
45,17,26,0.961052836052836,40.80859375
45,18,24,0.9582847707847708,43.25390625
45,19,25,0.9582653457653456,45.72265625
45,20,29,0.9582847707847708,48.21484375
45,21,26,0.9568764568764568,50.65234375
45,22,27,0.9596639471639472,53.12109375
45,23,27,0.9596736596736596,55.58203125
45,24,27,0.9596736596736596,58.04296875
45,25,25,0.9582847707847708,60.48828125
45,26,38,0.9638403263403262,63.05078125
45,27,34,0.9624611499611498,65.48046875
45,28,31,0.9624417249417248,67.91796875
45,29,27,0.9582653457653456,70.34765625
45,30,33,0.9610625485625486,72.85546875
45,31,29,0.9638403263403262,75.28515625
45,32,25,0.9624611499611498,77.71484375
45,33,31,0.9624514374514376,80.22265625
45,34,23,0.961052836052836,82.62109375
45,35,27,0.9624708624708624,85.05859375
45,36,31,0.9666278166278166,87.27734375
45,37,22,0.9582750582750584,89.99609375
45,38,26,0.961072261072261,91.94140625
45,39,32,0.9652292152292152,94.83203125
45,40,23,0.9638403263403263,97.05859375
45,41,23,0.9666278166278166,99.46484375
45,42,29,0.9638403263403263,99.62109375
45,43,29,0.9638403263403263,102.84765625
45,44,34,0.9624514374514376,103.16015625
45,45,32,0.9624514374514376,103.85546875
45,46,32,0.9624514374514376,103.96484375
45,47,32,0.9624514374514376,108.66796875
45,48,36,0.961072261072261,106.01953125
45,49,36,0.961072261072261,106.45703125
45,50,36,0.961072261072261,104.10546875
46,10,24,0.9415889665889664,24.0859375
46,11,21,0.942968142968143,26.578125
46,12,31,0.9485334110334108,29.171875
46,13,25,0.9471445221445224,31.640625
46,14,27,0.9485334110334112,34.171875
46,15,32,0.9527097902097902,36.7265625
46,16,24,0.9499320124320124,39.1796875
46,17,32,0.9596639471639472,41.7578125
46,18,24,0.955487567987568,44.2109375
46,19,37,0.966618104118104,46.828125
46,20,33,0.9582750582750584,49.3125
46,21,25,0.9568764568764568,51.765625
46,22,30,0.9596542346542346,54.3203125
46,23,29,0.956895881895882,56.828125
46,24,37,0.9638403263403263,59.40625
46,25,26,0.9596833721833722,61.8359375
46,26,33,0.961052836052836,64.40625
46,27,30,0.9624514374514376,66.8984375
46,28,23,0.9582847707847708,69.359375
46,29,27,0.9582750582750584,71.90625
46,30,36,0.9721930846930849,74.4921875
46,31,25,0.9582750582750584,76.921875
46,32,35,0.9652292152292152,79.515625
46,33,25,0.9638403263403262,81.953125
46,34,36,0.9652292152292152,84.390625
46,35,25,0.96246114996115,86.6015625
46,36,26,0.963830613830614,88.90625
46,37,23,0.9624417249417248,91.9453125
46,38,26,0.9624611499611498,94.15625
46,39,26,0.9596639471639472,96.1796875
46,40,31,0.9624514374514372,98.6796875
46,41,23,0.9582944832944832,101.078125
46,42,31,0.9610625485625486,101.90625
46,43,26,0.9652292152292152,104.65625
46,44,26,0.9624514374514376,102.8515625
46,45,26,0.9652292152292152,104.328125
46,46,31,0.9652292152292152,107.4296875
46,47,31,0.9652292152292152,109.7265625
46,48,26,0.9624320124320124,109.03125
46,49,26,0.9624320124320124,109.8515625
46,50,26,0.9624320124320124,108.15625
47,10,25,0.9401806526806528,24.61328125
47,11,30,0.9457556332556332,27.22265625
47,12,25,0.9485236985236984,29.75390625
47,13,25,0.9513111888111888,32.32421875
47,14,37,0.955487567987568,34.98828125
47,15,28,0.9568861693861692,37.48828125
47,16,33,0.9540986790986792,40.09765625
47,17,26,0.9540986790986792,42.61328125
47,18,27,0.955487567987568,45.19140625
47,19,24,0.9540986790986792,47.73828125
47,20,27,0.955506993006993,50.33203125
47,21,25,0.9582750582750584,52.88671875
47,22,27,0.9568861693861692,55.47265625
47,23,25,0.9582750582750584,58.02734375
47,24,33,0.9638403263403262,60.66015625
47,25,25,0.9596736596736596,63.16796875
47,26,34,0.9610625485625486,65.80859375
47,27,30,0.9666278166278164,68.34765625
47,28,31,0.963830613830614,70.92578125
47,29,32,0.9624514374514376,73.50390625
47,30,32,0.9638403263403263,76.07421875
47,31,27,0.9624708624708624,78.55078125
47,32,31,0.9638403263403263,81.20703125
47,33,25,0.961052836052836,83.67578125
47,34,26,0.9596736596736596,86.30859375
47,35,25,0.9638500388500388,88.87109375
47,36,26,0.961052836052836,91.39453125
47,37,37,0.966618104118104,93.72265625
47,38,26,0.9610431235431236,95.55078125
47,39,26,0.9638500388500388,98.17578125
47,40,29,0.9652486402486404,99.40234375
47,41,25,0.961033411033411,103.25390625
47,42,34,0.9666375291375292,103.54296875
47,43,26,0.9652389277389276,105.77734375
47,44,26,0.9638500388500388,106.70703125
47,45,26,0.9652389277389276,109.87890625
47,46,26,0.9624417249417252,109.22265625
47,47,26,0.9624417249417252,109.38671875
47,48,26,0.9624417249417252,112.06640625
47,49,26,0.9624417249417252,109.98828125
47,50,26,0.9624417249417252,112.50390625
48,10,27,0.9374125874125874,25.1484375
48,11,26,0.9457459207459208,27.765625
48,12,37,0.9596542346542346,30.4765625
48,13,26,0.9513306138306138,33.015625
48,14,33,0.955487567987568,35.6953125
48,15,26,0.9527195027195028,38.265625
48,16,31,0.955487567987568,40.9296875
48,17,26,0.9526903651903652,43.515625
48,18,27,0.9568667443667443,46.1484375
48,19,27,0.9541083916083916,48.7734375
48,20,24,0.9554972804972806,51.375
48,21,37,0.9652389277389276,54.1015625
48,22,25,0.9568861693861692,56.6328125
48,23,30,0.961052836052836,59.296875
48,24,25,0.9638597513597512,61.8828125
48,25,24,0.9596348096348096,64.5
48,26,27,0.9582653457653456,67.1484375
48,27,34,0.9624708624708624,69.828125
48,28,28,0.9624611499611498,72.40625
48,29,26,0.9624514374514376,75.015625
48,30,24,0.9596736596736596,77.625
48,31,27,0.9610625485625486,80.2734375
48,32,26,0.9596833721833722,82.890625
48,33,25,0.9596833721833722,85.5078125
48,34,26,0.9638403263403263,88.03125
48,35,38,0.9666278166278166,90.859375
48,36,27,0.9624417249417252,93.34375
48,37,21,0.9624320124320124,95.9765625
48,38,27,0.963830613830614,98.1015625
48,39,27,0.963830613830614,100.78125
48,40,25,0.9652486402486404,102.5703125
48,41,25,0.9624611499611498,104.59375
48,42,30,0.9652292152292152,106.65625
48,43,25,0.9638500388500388,108.6953125
48,44,22,0.9610625485625486,110.53125
48,45,31,0.9638500388500388,110.984375
48,46,31,0.9624514374514376,112.296875
48,47,31,0.9624514374514376,113.390625
48,48,29,0.9610625485625486,113.046875
48,49,29,0.9610625485625486,113.921875
48,50,29,0.9610625485625486,117.75
49,10,25,0.9387820512820512,25.65234375
49,11,19,0.941579254079254,28.28515625
49,12,24,0.9457556332556332,31.00390625
49,13,24,0.9485334110334108,33.68359375
49,14,37,0.9652389277389276,36.46484375
49,15,18,0.9527097902097902,38.99609375
49,16,27,0.961052836052836,41.74609375
49,17,33,0.9568861693861692,44.47265625
49,18,28,0.9582750582750584,47.11328125
49,19,26,0.956895881895882,49.77734375
49,20,25,0.9554972804972804,52.44921875
49,21,26,0.9568861693861695,55.13671875
49,22,25,0.9596930846930846,57.80859375
49,23,26,0.9582750582750584,60.49609375
49,24,29,0.9596833721833722,63.19921875
49,25,31,0.9638597513597512,65.89453125
49,26,32,0.9624514374514376,68.58203125
49,27,27,0.9596542346542346,71.22265625
49,28,28,0.961052836052836,73.91015625
49,29,25,0.961052836052836,76.56640625
49,30,27,0.9596542346542346,79.26171875
49,31,25,0.9582750582750584,81.92578125
49,32,27,0.9610625485625486,84.51171875
49,33,27,0.9624611499611498,87.30078125
49,34,32,0.9638500388500388,89.91015625
49,35,24,0.9624611499611498,92.63671875
49,36,25,0.962480574980575,95.21484375
49,37,30,0.9610625485625486,97.76953125
49,38,24,0.963830613830614,100.29296875
49,39,24,0.9652195027195029,102.42578125
49,40,33,0.9652389277389276,104.90234375
49,41,31,0.9652389277389276,107.51171875
49,42,31,0.9652389277389276,108.98828125
49,43,26,0.9624417249417248,110.48046875
49,44,25,0.961052836052836,109.48828125
49,45,25,0.961052836052836,111.73046875
49,46,32,0.9638403263403263,114.35546875
49,47,32,0.9638403263403263,120.97265625
49,48,25,0.9610625485625486,116.37890625
49,49,25,0.9610625485625486,116.21484375
49,50,25,0.9610625485625486,119.87890625
50,10,33,0.9457362082362084,26.234375
50,11,24,0.9457653457653457,28.8984375
50,12,30,0.9485431235431236,31.6796875
50,13,25,0.9485236985236984,34.375
50,14,24,0.9499320124320124,37.1015625
50,15,21,0.9527097902097902,39.8125
50,16,37,0.9582847707847708,42.671875
50,17,31,0.9541083916083916,45.359375
50,18,28,0.9596639471639472,48.0703125
50,19,27,0.9582750582750584,50.796875
50,20,25,0.9596639471639472,53.515625
50,21,25,0.9568861693861695,56.25
50,22,25,0.9582944832944832,58.984375
50,23,26,0.961072261072261,61.7265625
50,24,29,0.9638500388500388,64.484375
50,25,25,0.961072261072261,67.1875
50,26,31,0.9624514374514376,69.96875
50,27,24,0.961052836052836,72.6484375
50,28,31,0.968006993006993,75.4375
50,29,30,0.961072261072261,78.1640625
50,30,27,0.9582944832944832,80.875
50,31,27,0.9610625485625486,83.5546875
50,32,28,0.9610819735819736,86.3515625
50,33,33,0.9624514374514376,89.125
50,34,30,0.9624514374514376,91.8359375
50,35,26,0.9624417249417248,94.484375
50,36,26,0.9624417249417248,97.0546875
50,37,28,0.9624514374514376,99.5859375
50,38,26,0.9610625485625486,102.3046875
50,39,25,0.961052836052836,103.9375
50,40,24,0.9624320124320124,107.59375
50,41,24,0.9624320124320124,110.4375
50,42,26,0.963830613830614,110.6171875
50,43,26,0.961052836052836,112.3125
50,44,20,0.9596542346542346,115.6015625
50,45,20,0.9596542346542346,118.4453125
50,46,24,0.961052836052836,120.5546875
50,47,24,0.961052836052836,121.8671875
50,48,24,0.961052836052836,121.8671875
50,49,24,0.961052836052836,125.0390625
50,50,24,0.961052836052836,122.1953125
